Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-10-29,2018,10,29,Monday,43,2018-43,268.8,270.25,259.85,263.86,160749100,246.55,-0.005540494730858603,255.4635714285714,265.7654
2018-10-30,2018,10,30,Tuesday,43,2018-43,263.67,268.12,263.12,267.77,157116000,250.21,0.01481876190767939,254.7607142857143,265.455
2018-10-31,2018,10,31,Wednesday,43,2018-43,270.65,273.23,270.12,270.63,128296300,252.88,0.01068082547888527,254.65785714285715,265.1856
2018-11-01,2018,11,1,Thursday,43,2018-43,271.6,273.73,270.38,273.51,99495000,255.57,0.010641686542166351,254.49500000000003,264.973
2018-11-02,2018,11,2,Friday,43,2018-43,274.75,275.23,269.59,271.89,122634100,254.06,-0.005923000928228395,254.32785714285714,264.7374
2018-11-05,2018,11,5,Monday,44,2018-44,272.44,274.01,271.35,273.39,65622500,255.46,0.00551696808378388,253.85999999999999,264.4978
2018-11-06,2018,11,6,Tuesday,44,2018-44,273.32,275.3,273.25,275.12,60085900,257.08,0.006327828198260832,253.50428571428571,264.2484
2018-11-07,2018,11,7,Wednesday,44,2018-44,277.56,281.1,277.08,281.01,102752100,262.58,0.021408854453859538,253.81214285714285,264.1064
2018-11-08,2018,11,8,Thursday,44,2018-44,280.11,281.22,279.22,280.5,65584900,262.1,-0.0018148122148774481,254.0957142857143,263.92560000000003
2018-11-09,2018,11,9,Friday,44,2018-44,279.03,279.24,276.18,277.76,98812600,259.54,-0.009768319120469382,254.2792857142857,263.7156
2018-11-12,2018,11,12,Monday,45,2018-45,277.19,277.46,271.99,272.57,99673600,254.69,-0.018685348134587,254.21,263.40840000000003
2018-11-13,2018,11,13,Tuesday,45,2018-45,273.09,275.33,271.25,272.06,98176600,254.22,-0.0018710072597238891,254.66000000000003,263.1012
2018-11-14,2018,11,14,Wednesday,45,2018-45,274.16,274.61,268.45,270.2,125335900,252.48,-0.006836425772047239,254.66785714285717,262.7736
2018-11-15,2018,11,15,Thursday,45,2018-45,268.78,273.54,267.01,273.02,135101400,255.11,0.010436700585993997,255.18071428571426,262.5148
2018-11-16,2018,11,16,Friday,45,2018-45,271.79,274.75,271.21,273.73,126668000,255.78,0.0026004379300879066,255.84,262.2798
2018-11-19,2018,11,19,Monday,46,2018-46,273.05,273.38,268.07,269.1,103061700,251.45,-0.016914516282215186,255.92857142857142,261.949
2018-11-20,2018,11,20,Tuesday,46,2018-46,265.36,267.0,263.15,264.12,136021300,246.8,-0.018506160517840486,255.49428571428572,261.50759999999997
2018-11-21,2018,11,21,Wednesday,46,2018-46,265.86,267.15,265.01,265.02,75563700,247.64,0.003407425296101607,254.92785714285714,261.0816
2018-11-23,2018,11,23,Friday,46,2018-46,263.18,264.82,263.07,263.25,42807900,245.98,-0.006678763791267306,254.35071428571428,260.5906
2018-11-26,2018,11,26,Monday,47,2018-47,265.78,267.75,265.34,267.5,79981400,249.96,0.016144412098399563,253.95785714285714,260.1782
2018-11-27,2018,11,27,Tuesday,47,2018-47,266.34,268.4,265.66,268.4,75502400,250.8,0.003364554124696717,253.5092857142857,259.8114
2018-11-28,2018,11,28,Wednesday,47,2018-47,269.6,274.58,268.33,274.58,127629600,256.57,0.023025414776883135,253.07999999999998,259.5308
2018-11-29,2018,11,29,Thursday,47,2018-47,273.71,275.55,272.43,273.98,82346400,256.01,-0.0021852390976527802,252.645,259.2332
2018-11-30,2018,11,30,Friday,47,2018-47,273.81,276.28,273.45,275.65,98204200,257.57,0.006095521415920402,252.50428571428571,258.92280000000005
2018-12-03,2018,12,3,Monday,48,2018-48,280.28,280.4,277.51,279.3,103176300,260.98,0.013241342115081656,252.95357142857142,258.6856
2018-12-04,2018,12,4,Tuesday,48,2018-48,278.37,278.85,269.9,270.25,177986000,252.52,-0.032402562770416976,252.83214285714283,258.29740000000004
2018-12-06,2018,12,6,Thursday,48,2018-48,265.92,269.97,262.44,269.84,204185400,252.14,-0.0015171478249309533,252.80785714285716,257.9066
2018-12-07,2018,12,7,Friday,48,2018-48,269.46,271.22,262.63,263.57,161018900,246.28,-0.023236109437656527,252.17714285714285,257.4148
2018-12-10,2018,12,10,Monday,49,2018-49,263.37,265.16,258.62,264.07,151445900,246.75,0.0018972262468011092,251.53214285714284,256.91740000000004
2018-12-11,2018,12,11,Tuesday,49,2018-49,267.66,267.87,262.48,264.13,121504400,246.81,0.0002274438104641341,251.20071428571427,256.42060000000004
2018-12-12,2018,12,12,Wednesday,49,2018-49,267.47,269.0,265.37,265.46,97976700,248.05,0.005035145926927331,251.29,255.9296
2018-12-13,2018,12,13,Thursday,49,2018-49,266.52,267.49,264.12,265.37,96662700,247.97,-0.0003390717369866625,251.3135714285714,255.4402
2018-12-14,2018,12,14,Friday,49,2018-49,262.96,264.03,259.85,260.47,116961100,243.39,-0.01846475537725145,251.12857142857143,254.8562
2018-12-17,2018,12,17,Monday,50,2018-50,259.4,260.65,253.53,255.36,165492300,238.61,-0.01961841992991975,250.31785714285712,254.21920000000003
2018-12-18,2018,12,18,Tuesday,50,2018-50,257.2,257.95,253.28,255.08,134515100,238.35,-0.0010965205376819442,249.42857142857142,253.60739999999998
2018-12-19,2018,12,19,Wednesday,50,2018-50,255.17,259.4,249.35,251.26,214992800,234.78,-0.014975641943320794,247.87214285714285,252.92419999999998
2018-12-20,2018,12,20,Thursday,50,2018-50,249.86,251.62,244.65,247.17,252053400,230.96,-0.016277959769076533,246.08285714285714,252.1724
2018-12-21,2018,12,21,Friday,50,2018-50,246.74,249.71,239.98,240.7,255345600,226.23,-0.020489544539515125,243.84428571428572,251.496
2018-12-24,2018,12,24,Monday,51,2018-51,239.04,240.84,234.27,234.34,147311600,220.25,-0.02642287746548655,240.935,250.81459999999998
2018-12-26,2018,12,26,Wednesday,51,2018-51,235.97,246.18,233.76,246.18,218485400,231.38,0.050524956885481975,239.425,250.2852
2018-12-27,2018,12,27,Thursday,51,2018-51,242.57,248.29,238.96,248.07,186267300,233.15,0.00767717420794467,238.06857142857143,249.8202
2018-12-28,2018,12,28,Friday,51,2018-51,249.58,251.4,246.45,247.75,153100200,232.85,-0.001290123289137024,237.10928571428573,249.237
2018-12-31,2018,12,31,Monday,52,2018-52,249.56,250.19,247.47,249.92,144299400,234.89,0.008758915827043579,236.26214285714286,248.6936
2019-01-02,2019,1,2,Wednesday,00,2019-00,245.98,251.21,245.95,250.18,126925200,235.14,0.00104047808594121,235.42857142857142,248.23100000000002
2019-01-03,2019,1,3,Thursday,00,2019-00,248.23,248.57,243.67,244.21,144140700,229.53,-0.023862838323047142,234.1057142857143,247.659
2019-01-04,2019,1,4,Friday,00,2019-00,247.59,253.11,247.17,252.39,142628800,237.21,0.03349574775674102,233.33714285714288,247.2638
2019-01-07,2019,1,7,Monday,01,2019-01,252.69,255.95,251.69,254.38,103139100,239.08,0.007884651171646606,233.0292857142857,246.93220000000002
2019-01-08,2019,1,8,Tuesday,01,2019-01,256.82,257.31,254.0,256.77,102512600,241.33,0.009395286190816421,233.22357142857143,246.8004
2019-01-09,2019,1,9,Wednesday,01,2019-01,257.56,258.91,256.19,257.97,95006600,242.46,0.004673550452322539,233.51714285714283,246.6022
2019-01-10,2019,1,10,Thursday,01,2019-01,256.26,259.16,255.5,258.88,96823900,243.31,0.0035274358675343453,234.12642857142856,246.50979999999998
2019-01-11,2019,1,11,Friday,01,2019-01,257.68,259.01,257.03,258.98,73858100,243.41,0.00038612099164292424,235.0157142857143,246.447
2019-01-14,2019,1,14,Monday,02,2019-02,256.86,258.3,256.41,257.4,70908200,241.92,-0.0061006388190123495,236.13642857142855,246.28119999999998
2019-01-15,2019,1,15,Tuesday,02,2019-02,257.82,260.7,257.81,260.35,85208300,244.69,0.01146082412954863,237.88214285714284,246.1174
2019-01-16,2019,1,16,Wednesday,02,2019-02,260.83,261.97,260.6,260.98,77636700,245.29,0.0024198809627591356,238.87571428571428,245.9118
2019-01-17,2019,1,17,Thursday,02,2019-02,260.01,263.92,259.96,262.96,96118400,247.15,0.007586625105162392,239.87571428571428,245.77360000000002
2019-01-18,2019,1,18,Friday,02,2019-02,264.98,266.98,263.0,266.46,127900300,250.44,0.013309923364002163,241.13214285714284,245.6732
2019-01-22,2019,1,22,Tuesday,03,2019-03,264.82,265.06,261.06,262.86,115531200,247.05,-0.013510416038341133,242.0007142857143,245.47259999999997
2019-01-23,2019,1,23,Wednesday,03,2019-03,264.01,264.79,260.66,263.41,86030300,247.57,0.0020923445524554385,242.88857142857142,245.1724
2019-01-24,2019,1,24,Thursday,03,2019-03,263.21,264.2,262.08,263.55,59204100,247.7,0.0005315318119385459,244.1864285714286,244.8844
2019-01-25,2019,1,25,Friday,03,2019-03,265.61,266.7,263.66,265.78,96883400,249.8,0.00846124377049362,245.08571428571426,244.68960000000004
2019-01-28,2019,1,28,Monday,04,2019-04,263.39,263.83,261.79,263.76,85613700,247.9,-0.007600002541112261,245.71571428571428,244.55380000000002
2019-01-29,2019,1,29,Tuesday,04,2019-04,263.92,264.55,262.48,263.41,66136300,247.57,-0.0013271275557869,246.1614285714286,244.4208
2019-01-30,2019,1,30,Wednesday,04,2019-04,265.1,268.52,264.25,267.58,92473700,251.49,0.015831006905784095,246.80642857142857,244.40099999999998
2019-01-31,2019,1,31,Thursday,04,2019-04,267.51,270.47,267.27,269.93,104012100,253.7,0.008782064427976355,247.54857142857145,244.3728
2019-02-01,2019,2,1,Friday,04,2019-04,270.15,271.2,269.18,270.06,85782500,253.82,0.00048176385475562356,248.29214285714284,244.33360000000002
2019-02-04,2019,2,4,Monday,05,2019-05,270.11,272.03,269.36,271.96,60744800,255.61,0.007035475192301632,249.27,244.41679999999997
2019-02-05,2019,2,5,Tuesday,05,2019-05,272.44,273.44,271.88,273.1,79552800,256.68,0.004191758035904325,250.12642857142856,244.6144
2019-02-06,2019,2,6,Wednesday,05,2019-05,272.79,273.34,271.92,272.74,58347800,256.34,-0.0013181812831574158,250.9157142857143,244.7884
2019-02-07,2019,2,7,Thursday,05,2019-05,270.94,271.55,268.29,270.14,95482000,253.9,-0.009532611946268865,251.39785714285716,244.94679999999997
2019-02-08,2019,2,8,Friday,05,2019-05,268.75,270.58,267.83,270.47,75788900,254.21,0.0012213221133403618,251.66714285714286,245.0318
2019-02-11,2019,2,11,Monday,06,2019-06,271.2,271.49,270.03,270.62,68021400,254.35,0.0005546929599493655,252.1885714285714,245.10280000000003
2019-02-12,2019,2,12,Tuesday,06,2019-06,272.42,274.52,272.34,274.1,72270200,257.62,0.012859270685278146,252.90642857142856,245.12379999999996
2019-02-13,2019,2,13,Wednesday,06,2019-06,275.03,275.93,274.56,274.99,65277200,258.45,0.00324724055037251,253.67428571428567,245.17260000000002
2019-02-14,2019,2,14,Thursday,06,2019-06,273.78,275.64,272.87,274.38,83234400,257.88,-0.0022184329961326688,254.25142857142856,245.17879999999997
2019-02-15,2019,2,15,Friday,06,2019-06,276.36,277.41,276.13,277.37,97088700,260.69,0.010897306861699985,255.165,245.173
2019-02-19,2019,2,19,Tuesday,07,2019-07,276.48,278.58,276.47,277.85,59120800,261.14,0.0017306737335844868,256.1342857142857,245.34539999999998
2019-02-20,2019,2,20,Wednesday,07,2019-07,277.81,278.92,277.25,278.41,76610800,261.67,0.00201539723285471,256.8614285714286,245.53599999999997
2019-02-21,2019,2,21,Thursday,07,2019-07,277.7,278.1,276.35,277.42,64214700,260.74,-0.003555947213835453,257.3642857142857,245.82519999999997
2019-02-22,2019,2,22,Friday,07,2019-07,278.11,279.36,277.4,279.14,78114600,262.36,0.006200228982670364,257.9742857142857,246.13739999999999
2019-02-25,2019,2,25,Monday,08,2019-08,280.73,281.31,279.43,279.52,69030700,262.71,0.001361195935442483,258.4814285714286,246.4554
2019-02-26,2019,2,26,Tuesday,08,2019-08,279.13,280.3,278.9,279.32,56844100,262.52,-0.0007155673298907539,258.8985714285714,246.7448
2019-02-27,2019,2,27,Wednesday,08,2019-08,278.52,279.59,277.48,279.2,56921600,262.41,-0.0004292990997621926,259.33214285714286,247.03359999999998
2019-02-28,2019,2,28,Thursday,08,2019-08,278.96,279.45,278.32,278.68,69268300,261.92,-0.0018628395149453691,259.90500000000003,247.40419999999997
2019-03-01,2019,3,1,Friday,08,2019-08,280.44,280.88,278.82,280.42,78880500,263.56,0.006243618691264663,260.5728571428571,247.9032
2019-03-04,2019,3,4,Monday,09,2019-09,281.6,281.87,276.84,279.4,106494600,262.6,-0.0036371025917438793,261.16214285714284,248.38819999999998
2019-03-05,2019,3,5,Tuesday,09,2019-09,279.54,279.76,278.41,279.02,59114600,262.24,-0.0013601617411743705,261.4921428571428,248.93740000000003
2019-03-06,2019,3,6,Wednesday,09,2019-09,279.15,279.16,276.97,277.33,75039800,260.65,-0.006056913904148087,261.6492857142857,249.53119999999998
2019-03-07,2019,3,7,Thursday,09,2019-09,276.83,276.99,274.07,275.01,94885100,258.47,-0.008365777410352049,261.6914285714286,250.176
2019-03-08,2019,3,8,Friday,09,2019-09,272.94,274.65,272.42,274.46,85795800,257.96,-0.0019996094291455657,261.49642857142857,250.9302
2019-03-11,2019,3,11,Monday,10,2019-10,275.26,278.62,275.23,278.44,65098900,261.7,0.014501016122861365,261.5364285714286,251.5366
2019-03-12,2019,3,12,Tuesday,10,2019-10,279.06,280.07,278.85,279.49,79667500,262.68,0.0037709507467442727,261.60857142857145,252.12720000000002
2019-03-13,2019,3,13,Wednesday,10,2019-10,280.48,282.38,280.3,281.34,80639200,264.42,0.006619361338570773,261.87142857142857,252.7586
2019-03-14,2019,3,14,Thursday,10,2019-10,281.37,281.84,280.67,281.16,67518400,264.25,-0.0006398445168590561,262.00642857142856,253.34579999999997
2019-03-15,2019,3,15,Friday,10,2019-10,280.54,282.21,280.33,281.31,81309000,265.56,0.0049403740197695445,262.21,253.9542
2019-03-18,2019,3,18,Monday,11,2019-11,281.55,282.66,281.3,282.33,62199800,266.52,0.0036263594825922674,262.4957142857143,254.69400000000002
2019-03-19,2019,3,19,Tuesday,11,2019-11,283.51,284.36,281.41,282.4,90268100,266.59,0.00024766997855119044,262.7942857142857,255.2816
2019-03-20,2019,3,20,Wednesday,11,2019-11,282.16,283.5,280.32,281.55,84609200,265.79,-0.003009881794628133,263.07071428571425,255.81580000000002
2019-03-21,2019,3,21,Thursday,11,2019-11,280.64,285.18,280.59,284.73,79550400,268.79,0.011294752049139323,263.4442857142857,256.365
2019-03-22,2019,3,22,Friday,11,2019-11,283.22,283.8,279.18,279.25,122659300,263.61,-0.01924648330681278,263.51642857142855,256.788
2019-03-25,2019,3,25,Monday,12,2019-12,278.87,280.19,277.64,279.04,85575200,263.42,-0.0007520155719086263,263.60071428571433,257.1902
2019-03-26,2019,3,26,Tuesday,12,2019-12,280.99,282.18,279.56,281.12,68125900,265.38,0.007454102200710189,263.93857142857144,257.6296
2019-03-27,2019,3,27,Wednesday,12,2019-12,281.11,281.76,277.93,279.65,72224700,263.99,-0.005228862492991038,264.3328571428571,258.07099999999997
2019-03-28,2019,3,28,Thursday,12,2019-12,280.35,281.21,279.07,280.71,56238500,264.99,0.0037903037676230156,264.835,258.477
2019-03-29,2019,3,29,Friday,12,2019-12,282.39,282.84,281.14,282.48,82186800,266.66,0.006305565107755262,265.18928571428575,258.9044
2019-04-01,2019,4,1,Monday,13,2019-13,284.7,286.16,284.4,285.83,77617900,269.83,0.011859073578899704,265.7,259.358
2019-04-02,2019,4,2,Tuesday,13,2019-13,286.04,286.23,285.09,285.97,40070400,269.96,0.0004898401431405741,266.0957142857143,259.7484
2019-04-03,2019,4,3,Wednesday,13,2019-13,287.32,287.76,285.75,286.42,68243200,270.38,0.0015735941852077495,266.53357142857146,260.215
2019-04-04,2019,4,4,Thursday,13,2019-13,286.78,287.46,286.01,287.18,48997500,271.1,0.0026532997904831213,266.92928571428575,260.68559999999997
2019-04-05,2019,4,5,Friday,13,2019-13,287.92,288.63,287.6,288.57,58621700,272.41,0.004840366079771785,267.35,261.1798
2019-04-08,2019,4,8,Monday,14,2019-14,288.1,288.91,287.37,288.79,53566300,272.62,0.0007623438651427339,267.7807142857143,261.6362
2019-04-09,2019,4,9,Tuesday,14,2019-14,287.72,288.08,286.7,287.31,66142300,271.22,-0.005124914042781703,268.16857142857145,262.1026
2019-04-10,2019,4,10,Wednesday,14,2019-14,287.77,288.39,287.31,288.29,52601500,272.15,0.0034109931081398592,268.40857142857146,262.5942
2019-04-11,2019,4,11,Thursday,14,2019-14,288.83,288.84,287.58,288.21,55093100,272.07,-0.0002776483231879956,269.0128571428571,263.0058
2019-04-12,2019,4,12,Friday,14,2019-14,290.0,290.47,288.26,290.16,69727800,273.91,0.006766248508179196,269.76214285714286,263.41
2019-04-15,2019,4,15,Monday,15,2019-15,290.24,290.35,289.08,289.97,49596700,273.73,-0.0006549977756369341,270.35857142857145,263.8082
2019-04-16,2019,4,16,Tuesday,15,2019-15,290.95,291.01,289.5,290.16,52153200,273.91,0.000655427078915638,271.06714285714287,264.17420000000004
2019-04-17,2019,4,17,Wednesday,15,2019-15,291.4,291.43,288.99,289.45,58268300,273.24,-0.002446966515787241,271.6564285714286,264.5054
2019-04-18,2019,4,18,Thursday,15,2019-15,290.1,290.32,288.66,290.02,68708500,273.78,0.0019689199029668814,272.165,264.8542
2019-04-22,2019,4,22,Monday,16,2019-16,289.17,290.44,289.07,290.27,40160100,274.02,0.0008621968642339439,272.4642857142857,265.25660000000005
2019-04-23,2019,4,23,Tuesday,16,2019-16,290.68,293.14,290.42,292.88,52246600,276.48,0.00899164317111345,272.93,265.702
2019-04-24,2019,4,24,Wednesday,16,2019-16,292.79,293.16,292.07,292.23,50392900,275.87,-0.0022191586072006775,273.32214285714286,266.13239999999996
2019-04-25,2019,4,25,Thursday,16,2019-16,292.12,292.78,290.73,292.05,57770900,275.7,-0.0006161753212380328,273.6507142857143,266.494
2019-04-26,2019,4,26,Friday,16,2019-16,292.1,293.49,291.24,293.41,50916400,276.98,0.004656707694708828,273.9771428571429,266.8646
2019-04-29,2019,4,29,Monday,17,2019-17,293.51,294.45,293.41,293.87,57197700,277.42,0.0015678481609020523,274.32000000000005,267.2554
2019-04-30,2019,4,30,Tuesday,17,2019-17,293.49,294.34,291.92,294.02,81111700,277.56,0.0005105406120151645,274.77285714285716,267.5928
2019-05-01,2019,5,1,Wednesday,17,2019-17,294.72,294.95,291.8,291.81,71671900,275.47,-0.007516543421361543,275.01,267.87940000000003
2019-05-02,2019,5,2,Thursday,17,2019-17,291.68,292.7,289.52,291.18,65030200,274.88,-0.002159053167279712,275.2107142857143,268.1436
2019-05-03,2019,5,3,Friday,17,2019-17,292.82,294.34,291.3,294.03,56543700,277.57,0.009787998494085848,275.47214285714284,268.4802
2019-05-06,2019,5,6,Monday,18,2019-18,289.25,293.31,288.9,292.82,107198100,276.42,-0.004115635357324066,275.6642857142857,268.7614
2019-05-07,2019,5,7,Tuesday,18,2019-18,290.15,290.81,285.81,287.93,144729900,271.81,-0.016699599310302293,275.51428571428573,268.9434
2019-05-08,2019,5,8,Wednesday,18,2019-18,287.53,289.43,286.87,287.53,91568300,271.43,-0.0013889670143070187,275.385,269.12160000000006
2019-05-09,2019,5,9,Thursday,18,2019-18,285.23,287.33,283.3,286.66,103471100,270.61,-0.0030258881920089964,275.15857142857146,269.2856
2019-05-10,2019,5,10,Friday,18,2019-18,285.62,288.94,282.3,288.1,112429300,271.97,0.005023493529904943,275.01214285714286,269.4866
2019-05-13,2019,5,13,Monday,19,2019-19,282.42,283.49,279.93,280.86,127290500,265.13,-0.025130275542309843,274.2014285714286,269.518
2019-05-14,2019,5,14,Tuesday,19,2019-19,281.99,285.1,281.85,283.4,77003200,267.53,0.009043704582062384,273.6057142857143,269.61660000000006
2019-05-15,2019,5,15,Wednesday,19,2019-19,281.59,285.77,281.36,285.06,73956400,269.1,0.005857302344278281,273.13428571428574,269.75379999999996
2019-05-16,2019,5,16,Thursday,19,2019-19,285.84,289.21,285.76,287.7,76749600,271.59,0.009261450733802024,272.7492857142857,269.9726
2019-05-17,2019,5,17,Friday,19,2019-19,285.14,288.6,285.12,285.84,100353000,269.84,-0.006465414320141583,272.2078571428571,270.2
2019-05-20,2019,5,20,Monday,20,2019-20,284.06,285.96,283.12,283.95,62877600,268.05,-0.006611989548028219,271.5285714285714,270.4018
2019-05-21,2019,5,21,Tuesday,20,2019-20,285.83,286.93,285.55,286.51,46847100,270.47,0.009015990769060789,271.1714285714286,270.5772
2019-05-22,2019,5,22,Wednesday,20,2019-20,285.45,286.69,285.1,285.63,49482500,269.64,-0.0030715255186993806,270.79714285714283,270.7164
2019-05-23,2019,5,23,Thursday,20,2019-20,283.16,283.21,280.57,282.14,98733800,266.34,-0.012218811099573013,269.995,270.7548
2019-05-24,2019,5,24,Friday,20,2019-20,283.74,284.2,282.09,282.78,55268100,266.95,0.0022685721802171432,269.31857142857143,270.8088
2019-05-28,2019,5,28,Tuesday,21,2019-21,283.09,284.15,280.13,280.15,70029400,264.46,-0.009300682552303208,268.7935714285714,270.7868
2019-05-29,2019,5,29,Wednesday,21,2019-21,278.91,279.36,276.71,278.27,104972900,262.69,-0.006710855659483261,268.1692857142857,270.7102
2019-05-30,2019,5,30,Thursday,21,2019-21,279.11,280.04,277.81,279.03,62523800,263.41,0.002731358977430043,267.65500000000003,270.6466
2019-05-31,2019,5,31,Friday,21,2019-21,276.2,277.12,275.24,275.27,86862800,259.86,-0.013475236794768475,266.79,270.528
2019-06-03,2019,6,3,Monday,22,2019-22,275.31,276.55,273.09,274.57,96428000,259.2,-0.002543040197862445,266.36642857142857,270.33619999999996
2019-06-04,2019,6,4,Tuesday,22,2019-22,277.12,280.68,276.62,280.53,77231900,264.82,0.021706744487540952,266.17285714285714,270.3604
2019-06-05,2019,6,5,Wednesday,22,2019-22,282.33,282.99,280.32,282.96,71169700,267.12,0.008662073905639112,266.03142857142853,270.4344
2019-06-06,2019,6,6,Thursday,22,2019-22,283.29,285.55,282.57,284.8,69430400,268.85,0.0065026589530921,265.8357142857143,270.5038
2019-06-07,2019,6,7,Friday,22,2019-22,285.93,288.85,285.74,287.65,74272200,271.54,0.01000726690895748,265.95714285714286,270.6548
2019-06-10,2019,6,10,Monday,23,2019-23,289.37,290.82,288.87,288.97,60799100,272.79,0.004588804624880316,266.29571428571427,270.81080000000003
2019-06-11,2019,6,11,Tuesday,23,2019-23,290.99,291.4,288.18,288.9,58641300,272.72,-0.00024220277663944412,266.4564285714286,270.932
2019-06-12,2019,6,12,Wednesday,23,2019-23,288.64,289.26,287.82,288.39,47096300,272.24,-0.0017652075850550508,266.64214285714286,270.9802
2019-06-13,2019,6,13,Thursday,23,2019-23,289.4,289.98,288.62,289.58,48945200,273.37,0.004126287951676355,267.14428571428573,271.0484
2019-06-14,2019,6,14,Friday,23,2019-23,289.26,289.93,288.41,289.26,52324700,273.06,-0.001104975952985976,267.5807142857143,271.10200000000003
2019-06-17,2019,6,17,Monday,24,2019-24,289.52,290.22,289.18,289.37,39205700,273.17,0.0003799832427389127,268.20285714285717,271.1434
2019-06-18,2019,6,18,Tuesday,24,2019-24,291.39,293.57,290.99,292.4,85434800,276.03,0.01047104158420531,269.1557142857143,271.2158
2019-06-19,2019,6,19,Wednesday,24,2019-24,292.55,293.65,291.47,293.06,78674400,276.65,0.002257185852212018,270.1014285714286,271.2964
2019-06-20,2019,6,20,Thursday,24,2019-24,296.04,296.31,293.13,295.86,116570000,279.29,0.009554337211084007,271.48928571428576,271.4578
2019-06-21,2019,6,21,Friday,24,2019-24,294.13,295.52,293.76,294.0,83309500,278.89,-0.0014534655023208387,272.8957142857143,271.5926
2019-06-24,2019,6,24,Monday,25,2019-25,294.23,294.58,293.47,293.64,47582700,278.55,-0.0012246928364879617,273.8764285714286,271.7222
2019-06-25,2019,6,25,Tuesday,25,2019-25,293.7,293.73,290.64,290.76,82028700,275.82,-0.009807693866814127,274.4978571428572,271.7604
2019-06-26,2019,6,26,Wednesday,25,2019-25,291.75,292.31,290.35,290.47,51584900,275.54,-0.000997576098094366,274.9757142857143,271.7966
2019-06-27,2019,6,27,Thursday,25,2019-25,291.31,292.06,290.89,291.5,40355200,276.52,0.0035460611940048015,275.33142857142855,271.8488
2019-06-28,2019,6,28,Friday,25,2019-25,292.58,293.55,292.01,293.0,59350900,277.94,0.005145841895757064,275.69928571428574,271.94280000000003
2019-07-01,2019,7,1,Monday,26,2019-26,296.68,296.92,294.33,295.66,78705600,280.46,0.009078637532399014,276.2521428571428,272.0764
2019-07-02,2019,7,2,Tuesday,26,2019-26,295.61,296.49,294.68,296.43,61504500,281.19,0.0026039643455681993,276.89142857142855,272.2198
2019-07-03,2019,7,3,Wednesday,26,2019-26,297.18,298.82,297.02,298.8,40898900,283.44,0.007995420955315469,277.6107142857143,272.359
2019-07-05,2019,7,5,Friday,26,2019-26,297.44,298.64,296.01,298.46,51677300,283.12,-0.001137941949779342,278.32928571428573,272.504
2019-07-08,2019,7,8,Monday,27,2019-27,297.01,298.26,296.22,296.82,45841800,281.56,-0.005494946725059013,278.92857142857144,272.6212
2019-07-09,2019,7,9,Tuesday,27,2019-27,295.54,297.52,295.48,297.19,41101300,281.91,0.0012466572363509787,279.34857142857146,272.7198
2019-07-10,2019,7,10,Wednesday,27,2019-27,298.37,299.66,297.78,298.61,58448500,283.26,0.004777990371057861,279.8207142857143,272.8366
2019-07-11,2019,7,11,Thursday,27,2019-27,299.32,299.58,298.2,299.31,50826100,283.93,0.0023442365814030364,280.15214285714285,272.964
2019-07-12,2019,7,12,Friday,27,2019-27,299.85,300.73,299.51,300.65,40326000,285.2,0.004477156976299357,280.60285714285715,273.1586
2019-07-15,2019,7,15,Monday,28,2019-28,301.13,301.13,300.19,300.75,33900000,285.29,0.00033267967323991066,281.0842857142857,273.3668
2019-07-16,2019,7,16,Tuesday,28,2019-28,300.65,300.88,299.44,299.78,36650100,284.37,-0.0032254596624996523,281.695,273.50280000000004
2019-07-17,2019,7,17,Wednesday,28,2019-28,299.75,299.93,297.74,297.74,36036300,282.44,-0.00680522439651432,282.1878571428571,273.6232
2019-07-18,2019,7,18,Thursday,28,2019-28,297.19,299.25,296.7,298.83,51392600,283.47,0.0036610999031969627,282.6842857142857,273.8564
2019-07-19,2019,7,19,Friday,28,2019-28,300.04,300.07,296.98,297.17,58678600,281.9,-0.0055549981310729635,282.96714285714285,274.06579999999997
2019-07-22,2019,7,22,Monday,29,2019-29,297.61,298.5,297.04,297.9,43638100,282.59,0.0024568175930397285,283.1192857142857,274.3054
2019-07-23,2019,7,23,Tuesday,29,2019-29,299.14,300.03,298.22,300.03,44564500,284.61,0.007149686166520786,283.36357142857145,274.5582
2019-07-24,2019,7,24,Wednesday,29,2019-29,299.19,301.44,299.09,301.44,47213200,285.95,0.004699630669011912,283.54285714285714,274.9746
2019-07-25,2019,7,25,Thursday,29,2019-29,300.94,301.0,299.11,300.0,55394100,284.58,-0.004777221823841771,283.64714285714285,275.31559999999996
2019-07-26,2019,7,26,Friday,29,2019-29,300.76,302.23,300.62,302.01,45084100,286.49,0.006699968118369259,283.99928571428575,275.6634
2019-07-29,2019,7,29,Monday,30,2019-30,301.88,302.01,300.85,301.46,38126500,285.97,-0.001821019798783463,284.2892857142857,275.951
2019-07-30,2019,7,30,Tuesday,30,2019-30,299.91,301.17,299.49,300.72,45849000,285.26,-0.0024546176928408325,284.4321428571429,276.2594
2019-07-31,2019,7,31,Wednesday,30,2019-30,300.99,301.2,295.2,297.43,104245200,282.14,-0.010940678155584083,284.30428571428575,276.5412
2019-08-01,2019,8,1,Thursday,30,2019-30,297.6,300.87,293.96,294.84,142646600,279.69,-0.008707730784070056,283.9107142857143,276.7256
